53	19	45	2020-08-26 04:08:43	2020-08-26 04:08:43
54	21	47	2020-08-26 04:08:43	2020-08-26 04:08:43
55	22	47	2020-08-26 04:08:43	2020-08-26 04:08:43
56	17	48	2020-08-26 04:08:43	2020-08-26 04:08:43
57	18	48	2020-08-26 04:08:43	2020-08-26 04:08:43
58	33	49	2020-08-26 04:08:43	2020-08-26 04:08:43
59	34	49	2020-08-26 04:08:43	2020-08-26 04:08:43
60	29	50	2020-08-26 04:08:43	2020-08-26 04:08:43
61	21	51	2020-08-26 04:08:43	2020-08-26 04:08:43
62	22	51	2020-08-26 04:08:43	2020-08-26 04:08:43
63	21	54	2020-08-26 04:08:43	2020-08-26 04:08:43
64	40	56	2020-08-26 04:08:43	2020-08-26 04:08:43
65	20	57	2020-08-26 04:08:43	2020-08-26 04:08:43
66	33	57	2020-08-26 04:08:43	2020-08-26 04:08:43
67	34	57	2020-08-26 04:08:43	2020-08-26 04:08:43
68	7	59	2020-08-26 04:08:43	2020-08-26 04:08:43
69	33	60	2020-08-26 04:08:43	2020-08-26 04:08:43
70	34	60	2020-08-26 04:08:43	2020-08-26 04:08:43
71	21	61	2020-08-26 04:08:43	2020-08-26 04:08:43
72	12	62	2020-08-26 04:08:43	2020-08-26 04:08:43
73	21	63	2020-08-26 04:08:43	2020-08-26 04:08:43
74	31	64	2020-08-26 04:08:43	2020-08-26 04:08:43
75	24	64	2020-08-26 04:08:44	2020-08-26 04:08:44
76	38	65	2020-08-26 04:08:44	2020-08-26 04:08:44
77	21	66	2020-08-26 04:08:44	2020-08-26 04:08:44
78	22	66	2020-08-26 04:08:44	2020-08-26 04:08:44
79	33	69	2020-08-26 04:08:44	2020-08-26 04:08:44
80	35	69	2020-08-26 04:08:44	2020-08-26 04:08:44
81	33	70	2020-08-26 04:08:44	2020-08-26 04:08:44
82	34	70	2020-08-26 04:08:44	2020-08-26 04:08:44
83	39	71	2020-08-26 04:08:44	2020-08-26 04:08:44
84	39	72	2020-08-26 04:08:44	2020-08-26 04:08:44
85	40	73	2020-08-26 04:08:44	2020-08-26 04:08:44
86	27	74	2020-08-26 04:08:44	2020-08-26 04:08:44
87	26	74	2020-08-26 04:08:44	2020-08-26 04:08:44
88	27	75	2020-08-26 04:08:44	2020-08-26 04:08:44
89	41	75	2020-08-26 04:08:44	2020-08-26 04:08:44
90	3	76	2020-08-26 04:08:44	2020-08-26 04:08:44
91	15	77	2020-08-26 04:08:44	2020-08-26 04:08:44
92	25	77	2020-08-26 04:08:44	2020-08-26 04:08:44
93	29	78	2020-08-26 04:08:44	2020-08-26 04:08:44
94	33	80	2020-08-26 04:08:44	2020-08-26 04:08:44
95	35	80	2020-08-26 04:08:44	2020-08-26 04:08:44
96	12	81	2020-08-26 04:08:44	2020-08-26 04:08:44
97	33	82	2020-08-26 04:08:44	2020-08-26 04:08:44
98	34	82	2020-08-26 04:08:44	2020-08-26 04:08:44
99	33	83	2020-08-26 04:08:44	2020-08-26 04:08:44
100	34	83	2020-08-26 04:08:44	2020-08-26 04:08:44
101	17	84	2020-08-26 04:08:44	2020-08-26 04:08:44
102	12	85	2020-08-26 04:08:44	2020-08-26 04:08:44
103	10	87	2020-08-26 04:08:44	2020-08-26 04:08:44
104	33	87	2020-08-26 04:08:44	2020-08-26 04:08:44
105	31	87	2020-08-26 04:08:44	2020-08-26 04:08:44
106	33	89	2020-08-26 04:08:44	2020-08-26 04:08:44
107	35	89	2020-08-26 04:08:44	2020-08-26 04:08:44
108	26	90	2020-08-26 04:08:44	2020-08-26 04:08:44
109	29	90	2020-08-26 04:08:44	2020-08-26 04:08:44
110	38	93	2020-08-26 04:08:44	2020-08-26 04:08:44
111	38	94	2020-08-26 04:08:44	2020-08-26 04:08:44
112	17	95	2020-08-26 04:08:44	2020-08-26 04:08:44
113	27	96	2020-08-26 04:08:44	2020-08-26 04:08:44
114	41	96	2020-08-26 04:08:44	2020-08-26 04:08:44
115	17	97	2020-08-26 04:08:44	2020-08-26 04:08:44
116	18	97	2020-08-26 04:08:44	2020-08-26 04:08:44
117	33	98	2020-08-26 04:08:44	2020-08-26 04:08:44
118	34	98	2020-08-26 04:08:44	2020-08-26 04:08:44
119	17	101	2020-08-26 04:08:44	2020-08-26 04:08:44
120	18	101	2020-08-26 04:08:44	2020-08-26 04:08:44
121	42	102	2020-08-26 04:08:44	2020-08-26 04:08:44
122	17	103	2020-08-26 04:08:44	2020-08-26 04:08:44
123	18	103	2020-08-26 04:08:44	2020-08-26 04:08:44
124	24	104	2020-08-26 04:08:44	2020-08-26 04:08:44
125	39	105	2020-08-26 04:08:44	2020-08-26 04:08:44
126	33	106	2020-08-26 04:08:44	2020-08-26 04:08:44
127	34	106	2020-08-26 04:08:44	2020-08-26 04:08:44
128	21	108	2020-08-26 04:08:44	2020-08-26 04:08:44
129	33	109	2020-08-26 04:08:44	2020-08-26 04:08:44
130	34	109	2020-08-26 04:08:44	2020-08-26 04:08:44
131	20	110	2020-08-26 04:08:44	2020-08-26 04:08:44
132	25	110	2020-08-26 04:08:44	2020-08-26 04:08:44
133	29	112	2020-08-26 04:08:44	2020-08-26 04:08:44
134	12	113	2020-08-26 04:08:44	2020-08-26 04:08:44
135	21	114	2020-08-26 04:08:44	2020-08-26 04:08:44
136	22	114	2020-08-26 04:08:44	2020-08-26 04:08:44
137	29	115	2020-08-26 04:08:44	2020-08-26 04:08:44
138	41	116	2020-08-26 04:08:44	2020-08-26 04:08:44
139	9	117	2020-08-26 04:08:44	2020-08-26 04:08:44
140	21	118	2020-08-26 04:08:45	2020-08-26 04:08:45
141	22	118	2020-08-26 04:08:45	2020-08-26 04:08:45
142	33	119	2020-08-26 04:08:45	2020-08-26 04:08:45
143	34	119	2020-08-26 04:08:45	2020-08-26 04:08:45
144	21	120	2020-08-26 04:08:45	2020-08-26 04:08:45
145	22	120	2020-08-26 04:08:45	2020-08-26 04:08:45
146	26	121	2020-08-26 04:08:45	2020-08-26 04:08:45
147	13	122	2020-08-26 04:08:45	2020-08-26 04:08:45
148	21	123	2020-08-26 04:08:45	2020-08-26 04:08:45
149	12	124	2020-08-26 04:08:45	2020-08-26 04:08:45
150	29	124	2020-08-26 04:08:45	2020-08-26 04:08:45
151	17	125	2020-08-26 04:08:45	2020-08-26 04:08:45
152	19	125	2020-08-26 04:08:45	2020-08-26 04:08:45
153	24	126	2020-08-26 04:08:45	2020-08-26 04:08:45
154	33	127	2020-08-26 04:08:45	2020-08-26 04:08:45
155	34	127	2020-08-26 04:08:45	2020-08-26 04:08:45
156	17	130	2020-08-26 04:08:45	2020-08-26 04:08:45
157	18	130	2020-08-26 04:08:45	2020-08-26 04:08:45
158	25	131	2020-08-26 04:08:45	2020-08-26 04:08:45
159	31	131	2020-08-26 04:08:45	2020-08-26 04:08:45
160	27	132	2020-08-26 04:08:45	2020-08-26 04:08:45
161	41	132	2020-08-26 04:08:45	2020-08-26 04:08:45
162	21	134	2020-08-26 04:08:45	2020-08-26 04:08:45
163	22	134	2020-08-26 04:08:45	2020-08-26 04:08:45
164	12	135	2020-08-26 04:08:45	2020-08-26 04:08:45
165	27	136	2020-08-26 04:08:45	2020-08-26 04:08:45
166	41	136	2020-08-26 04:08:45	2020-08-26 04:08:45
167	33	138	2020-08-26 04:08:45	2020-08-26 04:08:45
168	34	138	2020-08-26 04:08:45	2020-08-26 04:08:45
169	21	139	2020-08-26 04:08:45	2020-08-26 04:08:45
170	33	140	2020-08-26 04:08:45	2020-08-26 04:08:45
171	34	140	2020-08-26 04:08:45	2020-08-26 04:08:45
172	42	141	2020-08-26 04:08:45	2020-08-26 04:08:45
173	12	142	2020-08-26 04:08:45	2020-08-26 04:08:45
174	17	143	2020-08-26 04:08:45	2020-08-26 04:08:45
175	18	143	2020-08-26 04:08:45	2020-08-26 04:08:45
176	33	144	2020-08-26 04:08:45	2020-08-26 04:08:45
177	35	144	2020-08-26 04:08:45	2020-08-26 04:08:45
178	7	145	2020-08-26 04:08:45	2020-08-26 04:08:45
179	21	146	2020-08-26 04:08:45	2020-08-26 04:08:45
180	22	146	2020-08-26 04:08:45	2020-08-26 04:08:45
181	21	147	2020-08-26 04:08:45	2020-08-26 04:08:45
182	23	147	2020-08-26 04:08:45	2020-08-26 04:08:45
183	17	148	2020-08-26 04:08:45	2020-08-26 04:08:45
184	18	148	2020-08-26 04:08:45	2020-08-26 04:08:45
185	40	149	2020-08-26 04:08:45	2020-08-26 04:08:45
186	33	150	2020-08-26 04:08:45	2020-08-26 04:08:45
187	27	151	2020-08-26 04:08:45	2020-08-26 04:08:45
188	41	151	2020-08-26 04:08:45	2020-08-26 04:08:45
189	17	152	2020-08-26 04:08:45	2020-08-26 04:08:45
190	19	152	2020-08-26 04:08:45	2020-08-26 04:08:45
191	33	153	2020-08-26 04:08:45	2020-08-26 04:08:45
192	34	153	2020-08-26 04:08:45	2020-08-26 04:08:45
193	21	154	2020-08-26 04:08:45	2020-08-26 04:08:45
194	21	155	2020-08-26 04:08:45	2020-08-26 04:08:45
195	22	155	2020-08-26 04:08:45	2020-08-26 04:08:45
196	38	156	2020-08-26 04:08:45	2020-08-26 04:08:45
197	33	157	2020-08-26 04:08:45	2020-08-26 04:08:45
198	34	157	2020-08-26 04:08:45	2020-08-26 04:08:45
199	13	159	2020-08-26 04:08:45	2020-08-26 04:08:45
200	29	160	2020-08-26 04:08:45	2020-08-26 04:08:45
201	15	161	2020-08-26 04:08:45	2020-08-26 04:08:45
202	21	161	2020-08-26 04:08:45	2020-08-26 04:08:45
203	22	161	2020-08-26 04:08:45	2020-08-26 04:08:45
204	27	162	2020-08-26 04:08:45	2020-08-26 04:08:45
205	41	162	2020-08-26 04:08:45	2020-08-26 04:08:45
206	13	163	2020-08-26 04:08:45	2020-08-26 04:08:45
207	17	165	2020-08-26 04:08:45	2020-08-26 04:08:45
208	18	165	2020-08-26 04:08:45	2020-08-26 04:08:45
209	25	165	2020-08-26 04:08:45	2020-08-26 04:08:45
210	33	166	2020-08-26 04:08:45	2020-08-26 04:08:45
211	34	166	2020-08-26 04:08:45	2020-08-26 04:08:45
212	21	167	2020-08-26 04:08:45	2020-08-26 04:08:45
213	22	167	2020-08-26 04:08:45	2020-08-26 04:08:45
214	24	168	2020-08-26 04:08:45	2020-08-26 04:08:45
215	11	170	2020-08-26 04:08:45	2020-08-26 04:08:45
216	42	171	2020-08-26 04:08:45	2020-08-26 04:08:45
217	42	172	2020-08-26 04:08:45	2020-08-26 04:08:45
218	17	174	2020-08-26 04:08:46	2020-08-26 04:08:46
219	17	175	2020-08-26 04:08:46	2020-08-26 04:08:46
220	18	175	2020-08-26 04:08:46	2020-08-26 04:08:46
221	40	176	2020-08-26 04:08:46	2020-08-26 04:08:46
222	33	177	2020-08-26 04:08:46	2020-08-26 04:08:46
223	34	177	2020-08-26 04:08:46	2020-08-26 04:08:46
224	15	178	2020-08-26 04:08:46	2020-08-26 04:08:46
225	25	178	2020-08-26 04:08:46	2020-08-26 04:08:46
226	21	179	2020-08-26 04:08:46	2020-08-26 04:08:46
227	22	179	2020-08-26 04:08:46	2020-08-26 04:08:46
228	15	180	2020-08-26 04:08:46	2020-08-26 04:08:46
229	20	180	2020-08-26 04:08:46	2020-08-26 04:08:46
230	33	181	2020-08-26 04:08:46	2020-08-26 04:08:46
231	34	181	2020-08-26 04:08:46	2020-08-26 04:08:46
232	33	182	2020-08-26 04:08:46	2020-08-26 04:08:46
233	34	182	2020-08-26 04:08:46	2020-08-26 04:08:46
234	12	183	2020-08-26 04:08:46	2020-08-26 04:08:46
235	21	185	2020-08-26 04:08:46	2020-08-26 04:08:46
236	22	185	2020-08-26 04:08:46	2020-08-26 04:08:46
237	11	187	2020-08-26 04:08:46	2020-08-26 04:08:46
238	5	188	2020-08-26 04:08:46	2020-08-26 04:08:46
239	38	189	2020-08-26 04:08:46	2020-08-26 04:08:46
240	33	190	2020-08-26 04:08:46	2020-08-26 04:08:46
241	34	190	2020-08-26 04:08:46	2020-08-26 04:08:46
242	21	191	2020-08-26 04:08:46	2020-08-26 04:08:46
243	23	191	2020-08-26 04:08:46	2020-08-26 04:08:46
244	29	192	2020-08-26 04:08:46	2020-08-26 04:08:46
245	40	193	2020-08-26 04:08:46	2020-08-26 04:08:46
246	12	194	2020-08-26 04:08:46	2020-08-26 04:08:46
247	29	195	2020-08-26 04:08:46	2020-08-26 04:08:46
248	14	196	2020-08-26 04:08:46	2020-08-26 04:08:46
249	21	198	2020-08-26 04:08:46	2020-08-26 04:08:46
250	22	198	2020-08-26 04:08:46	2020-08-26 04:08:46
251	5	200	2020-08-26 04:08:46	2020-08-26 04:08:46
252	20	201	2020-08-26 04:08:46	2020-08-26 04:08:46
253	42	202	2020-08-26 04:08:46	2020-08-26 04:08:46
254	40	203	2020-08-26 04:08:46	2020-08-26 04:08:46
255	40	205	2020-08-26 04:08:46	2020-08-26 04:08:46
256	24	209	2020-08-26 04:08:46	2020-08-26 04:08:46
257	12	212	2020-08-26 04:08:46	2020-08-26 04:08:46
258	45	212	2020-08-26 04:08:46	2020-08-26 04:08:46
259	12	213	2020-08-26 04:08:46	2020-08-26 04:08:46
260	21	214	2020-08-26 04:08:46	2020-08-26 04:08:46
261	22	214	2020-08-26 04:08:46	2020-08-26 04:08:46
262	14	216	2020-08-26 04:08:46	2020-08-26 04:08:46
263	21	217	2020-08-26 04:08:46	2020-08-26 04:08:46
264	23	217	2020-08-26 04:08:46	2020-08-26 04:08:46
265	17	218	2020-08-26 04:08:46	2020-08-26 04:08:46
266	18	218	2020-08-26 04:08:46	2020-08-26 04:08:46
267	33	220	2020-08-26 04:08:46	2020-08-26 04:08:46
268	34	220	2020-08-26 04:08:46	2020-08-26 04:08:46
269	25	221	2020-08-26 04:08:46	2020-08-26 04:08:46
270	13	222	2020-08-26 04:08:46	2020-08-26 04:08:46
271	25	222	2020-08-26 04:08:46	2020-08-26 04:08:46
272	21	222	2020-08-26 04:08:46	2020-08-26 04:08:46
273	33	223	2020-08-26 04:08:46	2020-08-26 04:08:46
274	34	223	2020-08-26 04:08:46	2020-08-26 04:08:46
275	33	224	2020-08-26 04:08:46	2020-08-26 04:08:46
276	34	224	2020-08-26 04:08:46	2020-08-26 04:08:46
277	17	225	2020-08-26 04:08:46	2020-08-26 04:08:46
278	18	225	2020-08-26 04:08:46	2020-08-26 04:08:46
279	12	226	2020-08-26 04:08:46	2020-08-26 04:08:46
280	21	227	2020-08-26 04:08:46	2020-08-26 04:08:46
281	22	227	2020-08-26 04:08:46	2020-08-26 04:08:46
282	21	228	2020-08-26 04:08:46	2020-08-26 04:08:46
283	22	228	2020-08-26 04:08:46	2020-08-26 04:08:46
284	20	229	2020-08-26 04:08:46	2020-08-26 04:08:46
285	26	231	2020-08-26 04:08:46	2020-08-26 04:08:46
286	42	232	2020-08-26 04:08:46	2020-08-26 04:08:46
287	39	233	2020-08-26 04:08:47	2020-08-26 04:08:47
288	33	234	2020-08-26 04:08:47	2020-08-26 04:08:47
289	34	234	2020-08-26 04:08:47	2020-08-26 04:08:47
290	12	235	2020-08-26 04:08:47	2020-08-26 04:08:47
291	17	236	2020-08-26 04:08:47	2020-08-26 04:08:47
292	18	236	2020-08-26 04:08:47	2020-08-26 04:08:47
293	21	237	2020-08-26 04:08:47	2020-08-26 04:08:47
294	25	239	2020-08-26 04:08:47	2020-08-26 04:08:47
295	38	240	2020-08-26 04:08:47	2020-08-26 04:08:47
296	17	241	2020-08-26 04:08:47	2020-08-26 04:08:47
297	19	241	2020-08-26 04:08:47	2020-08-26 04:08:47
298	21	242	2020-08-26 04:08:47	2020-08-26 04:08:47
299	17	243	2020-08-26 04:08:47	2020-08-26 04:08:47
300	18	243	2020-08-26 04:08:47	2020-08-26 04:08:47
301	33	244	2020-08-26 04:08:47	2020-08-26 04:08:47
302	34	244	2020-08-26 04:08:47	2020-08-26 04:08:47
303	12	246	2020-08-26 04:08:47	2020-08-26 04:08:47
304	38	246	2020-08-26 04:08:47	2020-08-26 04:08:47
305	21	249	2020-08-26 04:08:47	2020-08-26 04:08:47
306	22	249	2020-08-26 04:08:47	2020-08-26 04:08:47
307	27	250	2020-08-26 04:08:47	2020-08-26 04:08:47
308	41	250	2020-08-26 04:08:47	2020-08-26 04:08:47
309	11	251	2020-08-26 04:08:47	2020-08-26 04:08:47
310	11	254	2020-08-26 04:08:47	2020-08-26 04:08:47
311	26	255	2020-08-26 04:08:47	2020-08-26 04:08:47
312	41	255	2020-08-26 04:08:47	2020-08-26 04:08:47
313	7	256	2020-08-26 04:08:47	2020-08-26 04:08:47
314	14	256	2020-08-26 04:08:47	2020-08-26 04:08:47
315	33	257	2020-08-26 04:08:47	2020-08-26 04:08:47
316	34	257	2020-08-26 04:08:47	2020-08-26 04:08:47
317	26	258	2020-08-26 04:08:47	2020-08-26 04:08:47
318	33	259	2020-08-26 04:08:47	2020-08-26 04:08:47
319	9	261	2020-08-26 04:08:47	2020-08-26 04:08:47
320	15	262	2020-08-26 04:08:47	2020-08-26 04:08:47
321	20	262	2020-08-26 04:08:47	2020-08-26 04:08:47
322	25	262	2020-08-26 04:08:47	2020-08-26 04:08:47
323	43	263	2020-08-26 04:08:47	2020-08-26 04:08:47
324	27	264	2020-08-26 04:08:47	2020-08-26 04:08:47
325	41	264	2020-08-26 04:08:47	2020-08-26 04:08:47
326	33	265	2020-08-26 04:08:47	2020-08-26 04:08:47
327	34	265	2020-08-26 04:08:47	2020-08-26 04:08:47
328	7	266	2020-08-26 04:08:47	2020-08-26 04:08:47
329	14	268	2020-08-26 04:08:47	2020-08-26 04:08:47
330	24	268	2020-08-26 04:08:47	2020-08-26 04:08:47
331	17	269	2020-08-26 04:08:47	2020-08-26 04:08:47
332	18	269	2020-08-26 04:08:47	2020-08-26 04:08:47
333	21	270	2020-08-26 04:08:47	2020-08-26 04:08:47
334	22	270	2020-08-26 04:08:47	2020-08-26 04:08:47
335	38	271	2020-08-26 04:08:47	2020-08-26 04:08:47
336	12	272	2020-08-26 04:08:47	2020-08-26 04:08:47
337	45	272	2020-08-26 04:08:47	2020-08-26 04:08:47
338	40	273	2020-08-26 04:08:47	2020-08-26 04:08:47
339	38	274	2020-08-26 04:08:47	2020-08-26 04:08:47
340	21	275	2020-08-26 04:08:47	2020-08-26 04:08:47
341	21	276	2020-08-26 04:08:47	2020-08-26 04:08:47
342	42	277	2020-08-26 04:08:47	2020-08-26 04:08:47
343	33	278	2020-08-26 04:08:48	2020-08-26 04:08:48
344	34	278	2020-08-26 04:08:48	2020-08-26 04:08:48
345	40	279	2020-08-26 04:08:48	2020-08-26 04:08:48
346	33	280	2020-08-26 04:08:48	2020-08-26 04:08:48
347	34	280	2020-08-26 04:08:48	2020-08-26 04:08:48
348	12	281	2020-08-26 04:08:48	2020-08-26 04:08:48
349	20	282	2020-08-26 04:08:48	2020-08-26 04:08:48
350	11	282	2020-08-26 04:08:48	2020-08-26 04:08:48
351	11	283	2020-08-26 04:08:48	2020-08-26 04:08:48
352	28	283	2020-08-26 04:08:48	2020-08-26 04:08:48
353	40	284	2020-08-26 04:08:48	2020-08-26 04:08:48
354	42	285	2020-08-26 04:08:48	2020-08-26 04:08:48
355	27	286	2020-08-26 04:08:48	2020-08-26 04:08:48
356	41	286	2020-08-26 04:08:48	2020-08-26 04:08:48
357	17	289	2020-08-26 04:08:48	2020-08-26 04:08:48
358	18	289	2020-08-26 04:08:48	2020-08-26 04:08:48
359	38	290	2020-08-26 04:08:48	2020-08-26 04:08:48
360	38	291	2020-08-26 04:08:48	2020-08-26 04:08:48
361	42	292	2020-08-26 04:08:48	2020-08-26 04:08:48
362	1	293	2020-08-26 04:08:48	2020-08-26 04:08:48
363	33	295	2020-08-26 04:08:48	2020-08-26 04:08:48
364	34	295	2020-08-26 04:08:48	2020-08-26 04:08:48
365	21	296	2020-08-26 04:08:48	2020-08-26 04:08:48
366	22	296	2020-08-26 04:08:48	2020-08-26 04:08:48
367	17	297	2020-08-26 04:08:48	2020-08-26 04:08:48
368	21	298	2020-08-26 04:08:48	2020-08-26 04:08:48
369	25	299	2020-08-26 04:08:48	2020-08-26 04:08:48
370	14	300	2020-08-26 04:08:48	2020-08-26 04:08:48
371	21	301	2020-08-26 04:08:48	2020-08-26 04:08:48
372	33	302	2020-08-26 04:08:48	2020-08-26 04:08:48
373	34	302	2020-08-26 04:08:48	2020-08-26 04:08:48
374	13	303	2020-08-26 04:08:48	2020-08-26 04:08:48
375	29	304	2020-08-26 04:08:48	2020-08-26 04:08:48
376	21	306	2020-08-26 04:08:48	2020-08-26 04:08:48
377	33	307	2020-08-26 04:08:48	2020-08-26 04:08:48
378	17	308	2020-08-26 04:08:48	2020-08-26 04:08:48
379	18	308	2020-08-26 04:08:48	2020-08-26 04:08:48
380	21	309	2020-08-26 04:08:48	2020-08-26 04:08:48
381	23	309	2020-08-26 04:08:48	2020-08-26 04:08:48
382	21	310	2020-08-26 04:08:48	2020-08-26 04:08:48
383	41	311	2020-08-26 04:08:48	2020-08-26 04:08:48
384	4	312	2020-08-26 04:08:48	2020-08-26 04:08:48
385	42	313	2020-08-26 04:08:48	2020-08-26 04:08:48
386	12	314	2020-08-26 04:08:48	2020-08-26 04:08:48
387	42	315	2020-08-26 04:08:48	2020-08-26 04:08:48
388	38	316	2020-08-26 04:08:48	2020-08-26 04:08:48
389	6	317	2020-08-26 04:08:48	2020-08-26 04:08:48
390	33	318	2020-08-26 04:08:48	2020-08-26 04:08:48
391	34	318	2020-08-26 04:08:48	2020-08-26 04:08:48
392	26	320	2020-08-26 04:08:48	2020-08-26 04:08:48
393	17	321	2020-08-26 04:08:48	2020-08-26 04:08:48
394	19	321	2020-08-26 04:08:48	2020-08-26 04:08:48
395	33	322	2020-08-26 04:08:48	2020-08-26 04:08:48
396	34	322	2020-08-26 04:08:48	2020-08-26 04:08:48
397	33	323	2020-08-26 04:08:48	2020-08-26 04:08:48
398	35	323	2020-08-26 04:08:48	2020-08-26 04:08:48
399	35	324	2020-08-26 04:08:48	2020-08-26 04:08:48
400	42	325	2020-08-26 04:08:48	2020-08-26 04:08:48
401	33	327	2020-08-26 04:08:48	2020-08-26 04:08:48
402	34	327	2020-08-26 04:08:48	2020-08-26 04:08:48
403	33	328	2020-08-26 04:08:48	2020-08-26 04:08:48
404	34	328	2020-08-26 04:08:48	2020-08-26 04:08:48
405	21	329	2020-08-26 04:08:48	2020-08-26 04:08:48
406	33	331	2020-08-26 04:08:48	2020-08-26 04:08:48
407	35	331	2020-08-26 04:08:48	2020-08-26 04:08:48
408	11	332	2020-08-26 04:08:48	2020-08-26 04:08:48
409	17	333	2020-08-26 04:08:48	2020-08-26 04:08:48
410	33	338	2020-08-26 04:08:48	2020-08-26 04:08:48
411	34	338	2020-08-26 04:08:48	2020-08-26 04:08:48
412	17	339	2020-08-26 04:08:48	2020-08-26 04:08:48
413	18	339	2020-08-26 04:08:48	2020-08-26 04:08:48
414	17	340	2020-08-26 04:08:49	2020-08-26 04:08:49
415	17	341	2020-08-26 04:08:49	2020-08-26 04:08:49
416	29	343	2020-08-26 04:08:49	2020-08-26 04:08:49
417	17	344	2020-08-26 04:08:49	2020-08-26 04:08:49
418	12	345	2020-08-26 04:08:49	2020-08-26 04:08:49
419	40	345	2020-08-26 04:08:49	2020-08-26 04:08:49
420	33	346	2020-08-26 04:08:49	2020-08-26 04:08:49
421	35	346	2020-08-26 04:08:49	2020-08-26 04:08:49
422	33	349	2020-08-26 04:08:49	2020-08-26 04:08:49
423	34	349	2020-08-26 04:08:49	2020-08-26 04:08:49
424	33	351	2020-08-26 04:08:49	2020-08-26 04:08:49
425	34	351	2020-08-26 04:08:49	2020-08-26 04:08:49
426	33	352	2020-08-26 04:08:49	2020-08-26 04:08:49
427	34	352	2020-08-26 04:08:49	2020-08-26 04:08:49
428	16	353	2020-08-26 04:08:49	2020-08-26 04:08:49
429	30	353	2020-08-26 04:08:49	2020-08-26 04:08:49
430	37	353	2020-08-26 04:08:49	2020-08-26 04:08:49
431	33	354	2020-08-26 04:08:49	2020-08-26 04:08:49
432	34	354	2020-08-26 04:08:49	2020-08-26 04:08:49
433	17	355	2020-08-26 04:08:49	2020-08-26 04:08:49
434	18	355	2020-08-26 04:08:49	2020-08-26 04:08:49
435	7	358	2020-08-26 04:08:49	2020-08-26 04:08:49
436	8	358	2020-08-26 04:08:49	2020-08-26 04:08:49
437	17	359	2020-08-26 04:08:49	2020-08-26 04:08:49
